old_path,destination,status,confidence,why
/pages/james-martin-policies,https://www.bathroomvanitiesoutlet.com/pages/returns-policy,301,HIGH,direct page equivalent
/collections/types?q=,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,MED,types/* search URL with no size constraint
/collections/in-stock-faucets-and-fixtures-norcross-showroom?page=2,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"showroom fixtures live on GVS; query ""page=2"" dropped"
/collections/double-bathroom-vanity/48-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?sink_count=2,301,MED,"double-sink filter; tag segment ""48-inch"" dropped"
/collections/bathroom-vanities,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,HIGH,direct equivalent
/collections/all/36-inch,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""36-inch"" dropped"
/products/050-s60d-fp-enc-snk?variant=45377272185014&country=US&currency=USD,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-enc-snk,301,HIGH,exact slug match
/products/marietta-30-inch-bathroom-vanity-in-navy-blue,https://globalvaluesupply.com/products/marietta-30-inch-bathroom-vanity-in-navy-blue,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/bathroom-vanities/60-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,MED,"direct equivalent; tag segment ""60-inch"" dropped"
/products/windsor-84-in-all-wood-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/windsor-84-in-all-wood-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/ethan-roth-london-30-inch-single-bathroom-vanity-in-bright-white,https://globalvaluesupply.com/products/ethan-roth-london-30-inch-single-bathroom-vanity-in-bright-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/csp-s2418-wg?variant=45377268744374&country=US&currency=USD,https://www.bathroomvanitiesoutlet.com/products/csp-s2418-wg,301,HIGH,exact slug match
/products/marietta-35-5-inch-bathroom-vanity-in-white,https://globalvaluesupply.com/products/marietta-35-5-inch-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/double-bathroom-vanity/72-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?sink_count=2,301,MED,"double-sink filter; tag segment ""72-inch"" dropped"
/collections/in-stock-bathroom-vanities-at-norcross?page=5,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"in-stock showroom stock lives on GVS; query ""page=5"" dropped"
/products/elegant-lighting-mr4839-eternity-39-diameter-circular-beveled-metal-framed-bath,https://globalvaluesupply.com/products/elegant-lighting-mr4839-eternity-39-diameter-circular-beveled-metal-framed-bath,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/danze-pressure-balanced-tub-and-shower-trim-package,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/73-pure-white-quartz-top-add-on-1,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-tops,301,MED,vanity top / add-on with no standalone page
/products/bristol-29-5-in-all-wood-vanity-in-natural-white-ash-cabinet-only,https://globalvaluesupply.com/products/bristol-29-5-in-all-wood-vanity-in-natural-white-ash-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/37-tier-3-top-add-on,https://globalvaluesupply.com/products/37-tier-3-top-add-on,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-3-cm-calacatta-white-quartz-30-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-calacatta-white-quartz-30-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-3-cm-carrara-white-quartz-48-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-carrara-white-quartz-48-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/types?q=bathroom&constraint=48-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=48,301,MED,types/constraint=48-inch -> size_in=48
/products/stock-top-2-cm-carrara-white-72-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-carrara-white-72-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/peerless-centerset-lavatory-faucet-available-in-various-colors,https://globalvaluesupply.com/products/peerless-centerset-lavatory-faucet-available-in-various-colors,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/peerless-sidekick-shower-system-combo-chrome,https://globalvaluesupply.com/products/peerless-sidekick-shower-system-combo-chrome,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/marietta-29-5-inch-bathroom-vanity-in-white,https://globalvaluesupply.com/products/marietta-29-5-inch-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-2-cm-pure-white-30-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-pure-white-30-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/delta-lorain-widespread-faucet,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/42-in-metal-frame-round-mirror-in-black,https://www.bathroomvanitiesoutlet.com/collections/bathroom-mirrors,301,MED,discontinued mirror
/products/clifden-30-white-vanity-with-quartz-top,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=30,301,MED,hand-reviewed: only a 36in Clifden exists; size intent preserved instead
/products/delta-mandolin-single-hole-single-handle-bathroom-faucet-in-chrome-grey,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/copy-of-61-tier-3-top-add-on,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-tops,301,MED,vanity top / add-on with no standalone page
/products/050-s60s-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-ejp-snk,301,HIGH,exact slug match
/products/kennesaw-29-5-inch-bathroom-vanity-in-charchoal,https://globalvaluesupply.com/products/kennesaw-29-5-inch-bathroom-vanity-in-charchoal,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/050-tmc24-pht,https://www.bathroomvanitiesoutlet.com/products/050-tmc24-pht,301,HIGH,exact slug match
/products/050-s72-fp-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-fp-pbl-snk,301,HIGH,exact slug match
/products/040-s72-fp-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-fp-pbl-snk,301,HIGH,exact slug match
/products/050-s60s-enc-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-enc-snk,301,HIGH,exact slug match
/products/051-s48-bs-wz,https://www.bathroomvanitiesoutlet.com/products/051-s48-bs-wz,301,HIGH,exact slug match
/products/060-s72rcws-pht-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rcws-pht-snk,301,HIGH,exact slug match
/products/050-s60d-fp-sfr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-sfr-snk,301,HIGH,exact slug match
/products/050-s36-csp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s36-csp-snk,301,HIGH,exact slug match
/products/050-s60d-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-tjr-snk,301,HIGH,exact slug match
/products/050-s48-fp-enc-snk,https://www.bathroomvanitiesoutlet.com/products/050-s48-fp-enc-snk,301,HIGH,exact slug match
/products/040-s72-pht-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-pht-snk,301,HIGH,exact slug match
/products/050-s30-pht-snk,https://www.bathroomvanitiesoutlet.com/products/050-s30-pht-snk,301,HIGH,exact slug match
/products/050-s60s-fp-sfr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-fp-sfr-snk,301,HIGH,exact slug match
/products/090-s36-car-snk,https://www.bathroomvanitiesoutlet.com/products/090-s36-car-snk,301,HIGH,exact slug match
/products/050-s48-ldl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s48-ldl-snk,301,HIGH,exact slug match
/products/050-825-s22-wz,https://www.bathroomvanitiesoutlet.com/products/050-825-s22-wz,301,HIGH,exact slug match
/products/csp-s2418-wg,https://www.bathroomvanitiesoutlet.com/products/csp-s2418-wg,301,HIGH,exact slug match
/products/050-s72-fp-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-fp-tjr-snk,301,HIGH,exact slug match
/products/060-s48rcws-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/060-s48rcws-tjr-snk,301,HIGH,exact slug match
/products/050-s60d-fp-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-tjr-snk,301,HIGH,exact slug match
/products/050-s60d-wz-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-wz-snk,301,HIGH,exact slug match
/products/040-s72-fp-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-fp-ejp-snk,301,HIGH,exact slug match
/products/040-s72-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-ejp-snk,301,HIGH,exact slug match
/products/050-s36-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s36-ejp-snk,301,HIGH,exact slug match
/products/060-s36rc-wz-snk,https://www.bathroomvanitiesoutlet.com/products/060-s36rc-wz-snk,301,HIGH,exact slug match
/products/040-s72-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-tjr-snk,301,HIGH,exact slug match
/products/cs-358-bm,https://www.bathroomvanitiesoutlet.com/products/cs-358-bm,301,HIGH,exact slug match
/products/050-s72-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-ejp-snk,301,HIGH,exact slug match
/products/050-s84-wz-snk,https://www.bathroomvanitiesoutlet.com/products/050-s84-wz-snk,301,HIGH,exact slug match
/products/marietta-41-5-inch-single-bathroom-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/marietta-41-5-inch-single-bathroom-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-36-right-in-solid-wood-vanity-in-metal-gray-cabinet-only,https://globalvaluesupply.com/products/kensington-36-right-in-solid-wood-vanity-in-metal-gray-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/peerless-satin-nickel-3-set-hybrid-shower,https://globalvaluesupply.com/products/peerless-satin-nickel-3-set-hybrid-shower,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/marietta-53-5-inch-single-bathroom-vanity-in-white,https://globalvaluesupply.com/products/marietta-53-5-inch-single-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-3-cm-calacatta-white-quartz-60-5-single-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-calacatta-white-quartz-60-5-single-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/york-60-in-vanities-in-grey,https://globalvaluesupply.com/products/york-60-in-vanities-in-navy-blue,301,MED,"hand-matched: same model+size, colour differs"
/products/windsor-36-left-drawers-in-all-wood-vanity-in-bright-white-cabinet-only,https://globalvaluesupply.com/products/windsor-36-left-drawers-in-all-wood-vanity-in-bright-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/danze-logan-square-fingle-function-tub-and-shower-faucet-lever-handle-trim,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/danze-dh304122-burbank-widespread-lavatory-faucet-chrome,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/kensington-41-5-in-all-wood-vanity-in-navy-blue-cabinet-only,https://globalvaluesupply.com/products/kensington-41-5-in-all-wood-vanity-in-navy-blue-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/bathroom-vanities-1/24-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,MED,"duplicate of bathroom-vanities; tag segment ""24-inch"" dropped"
/products/atlanta-71-5-inch-double-bathroom-vanity-in-blue,https://globalvaluesupply.com/products/atlanta-71-5-inch-double-bathroom-vanity-in-blue,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/copy-of-kensington-84-in-solid-wood-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/copy-of-kensington-84-in-solid-wood-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/freestanding-and-other-tubs/shower,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"tubs not carried on new BVO; tag segment ""shower"" dropped"
/products/kensington-72-in-solid-wood-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/kensington-72-in-solid-wood-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-41-5-in-all-wood-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/kensington-41-5-in-all-wood-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-2-cm-pure-white-24-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-pure-white-24-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-42-in-solid-wood-vanity-in-bright-white-cabinet-only,https://globalvaluesupply.com/products/kensington-42-in-solid-wood-vanity-in-bright-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-36-in-solid-wood-vanity-in-bright-white-cabinet-only,https://globalvaluesupply.com/products/kensington-36-in-solid-wood-vanity-in-bright-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/copy-of-61-pure-white-quartz-top-add-on,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-tops,301,MED,vanity top / add-on with no standalone page
/products/mere-67-inch-freestanding-tub,https://globalvaluesupply.com/products/mere-67-inch-freestanding-tub,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-35-5-right-drawers-in-all-wood-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/kensington-35-5-right-drawers-in-all-wood-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/london-29-5-inch-single-bathroom-vanity-in-desert-oak,https://globalvaluesupply.com/products/london-29-5-inch-single-bathroom-vanity-in-desert-oak,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/types?q=&constraint=48-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=48,301,MED,types/constraint=48-inch -> size_in=48
/collections/all/vanities?page=5,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""vanities"" dropped"
/products/050-s72-fp-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-fp-ejp-snk,301,HIGH,exact slug match
/products/050-s60s-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-pbl-snk,301,HIGH,exact slug match
/products/040-s72-ldl-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-ldl-snk,301,HIGH,exact slug match
/products/040-s72-csp-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-csp-snk,301,HIGH,exact slug match
/products/040-s72-tjr-snk?variant=45377272447158&country=US&currency=USD,https://www.bathroomvanitiesoutlet.com/products/040-s72-tjr-snk,301,HIGH,exact slug match
/products/040-s72-fp-enc-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-fp-enc-snk,301,HIGH,exact slug match
/products/050-tmc24-tjr,https://www.bathroomvanitiesoutlet.com/products/050-tmc24-tjr,301,HIGH,exact slug match
/products/050-s60d-fp-enc-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-enc-snk,301,HIGH,exact slug match
/products/050-tmc24-ejp,https://www.bathroomvanitiesoutlet.com/products/050-tmc24-ejp,301,HIGH,exact slug match
/products/050-s60s-fp-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-fp-vsl-snk,301,HIGH,exact slug match
/collections/all/72-inch,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""72-inch"" dropped"
/products/cs-31-5-bm,https://www.bathroomvanitiesoutlet.com/products/cs-31-5-bm,301,HIGH,exact slug match
/products/050-s72-fp-enc-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-fp-enc-snk,301,HIGH,exact slug match
/products/050-s60d-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-ejp-snk,301,HIGH,exact slug match
/products/050-s60s-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-tjr-snk,301,HIGH,exact slug match
/products/090-s72-car-snk,https://www.bathroomvanitiesoutlet.com/products/090-s72-car-snk,301,HIGH,exact slug match
/products/060-s48rc-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/060-s48rc-vsl-snk,301,HIGH,exact slug match
/products/050-s84-fp-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s84-fp-ejp-snk,301,HIGH,exact slug match
/products/060-s72rc-wz-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rc-wz-snk,301,HIGH,exact slug match
/products/050-s36-ldl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s36-ldl-snk,301,HIGH,exact slug match
/products/060-s72rcws-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rcws-tjr-snk,301,HIGH,exact slug match
/products/060-s36rcws-pht-snk,https://www.bathroomvanitiesoutlet.com/products/060-s36rcws-pht-snk,301,HIGH,exact slug match
/products/050-s60d-csp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-csp-snk,301,HIGH,exact slug match
/products/050-s72-csp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-csp-snk,301,HIGH,exact slug match
/products/050-s60d-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-vsl-snk,301,HIGH,exact slug match
/products/050-s72-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-tjr-snk,301,HIGH,exact slug match
/products/051-s72-bs-wz,https://www.bathroomvanitiesoutlet.com/products/051-s72-bs-wz,301,HIGH,exact slug match
/products/050-t30-esr,https://www.bathroomvanitiesoutlet.com/products/050-t30-esr,301,HIGH,exact slug match
/products/060-s72rcws-fp-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rcws-fp-tjr-snk,301,HIGH,exact slug match
/products/050-s60s-fp-enc-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-fp-enc-snk,301,HIGH,exact slug match
/products/cs-31-5-gw,https://www.bathroomvanitiesoutlet.com/products/cs-31-5-gw,301,HIGH,exact slug match
/products/040-s72-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-pbl-snk,301,HIGH,exact slug match
/products/040-s72-fp-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-fp-vsl-snk,301,HIGH,exact slug match
/products/060-s72rcws-fp-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rcws-fp-vsl-snk,301,HIGH,exact slug match
/collections/types?constraint=84-inch&q=bathroom,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=84,301,MED,types/constraint=84-inch -> size_in=84
/collections/er-vanities/84-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"Ethan Roth -> GVS per 2026-09-24; tag segment ""84-inch"" dropped"
/products/051-s36-bs-wz,https://www.bathroomvanitiesoutlet.com/products/051-s36-bs-wz,301,HIGH,exact slug match
/products/060-s72rcws-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rcws-vsl-snk,301,HIGH,exact slug match
/products/050-s60s-fp-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-fp-tjr-snk,301,HIGH,exact slug match
/products/windsor-30-in-all-wood-vanity-in-bright-white-cabinet-only,https://globalvaluesupply.com/products/windsor-30-in-all-wood-vanity-in-bright-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/090-s48-car-snk,https://www.bathroomvanitiesoutlet.com/products/090-s48-car-snk,301,HIGH,exact slug match
/products/050-s60s-ldl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-ldl-snk,301,HIGH,exact slug match
/collections/wood-bathroom-vanity-cabinets/48-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-cabinets,301,MED,"cabinets-only equivalent; tag segment ""48-inch"" dropped"
/products/emory-shower-only-trim-kit-in-satin-nickel-pvd,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,shower door/valve — new BVO carries none; GVS does
/collections/all-products/products/050-s36-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s36-pbl-snk,301,HIGH,exact slug match (nested path stripped)
/collections/all-products/products/050-s36-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s36-tjr-snk,301,HIGH,exact slug match (nested path stripped)
/products/050-s72-fp-sfr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-fp-sfr-snk,301,HIGH,exact slug match
/products/050-s60s-fp-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-fp-ejp-snk,301,HIGH,exact slug match
/products/37-calacutta-white-quartz-top-add-on,https://globalvaluesupply.com/products/37-calacutta-white-quartz-top-add-on,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/050-s30-tjr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s30-tjr-snk,301,HIGH,exact slug match
/products/oxford-35-5-inch-bathroom-vanity-in-whitewashed-ash,https://globalvaluesupply.com/products/oxford-35-5-inch-bathroom-vanity-in-whitewashed-ash,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/050-s60s-wz-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-wz-snk,301,HIGH,exact slug match
/products/cs-366-gw,https://www.bathroomvanitiesoutlet.com/products/cs-366-gw,301,HIGH,exact slug match
/products/050-s72-ldl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-ldl-snk,301,HIGH,exact slug match
/products/040-s72-fp-sfr-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-fp-sfr-snk,301,HIGH,exact slug match
/products/050-s60d-enc-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-enc-snk,301,HIGH,exact slug match
/products/three-piece-roman-tub-filler-polished-nickel,https://globalvaluesupply.com/products/three-piece-roman-tub-filler-polished-nickel,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/050-s60d-fp-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-vsl-snk,301,HIGH,exact slug match
/products/050-tmc24-sfr,https://www.bathroomvanitiesoutlet.com/products/050-tmc24-sfr,301,HIGH,exact slug match
/products/050-tmc24-csp,https://www.bathroomvanitiesoutlet.com/products/050-tmc24-csp,301,HIGH,exact slug match
/collections/all-products/80-inch,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""80-inch"" dropped"
/products/kensington-60-in-solid-wood-vanity-in-bright-white-cabinet-only,https://globalvaluesupply.com/products/kensington-60-in-solid-wood-vanity-in-bright-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/nearme-bath-vanity-collection/48-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"Nearme brand lives on GVS; tag segment ""48-inch"" dropped"
/products/060-s36rc-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/060-s36rc-vsl-snk,301,HIGH,exact slug match
/products/050-s30-csp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s30-csp-snk,301,HIGH,exact slug match
/products/060-s72rcws-wz-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rcws-wz-snk,301,HIGH,exact slug match
/collections/freestanding-and-other-tubs/kitchen,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"tubs not carried on new BVO; tag segment ""kitchen"" dropped"
/products/090-s60s-car-snk,https://www.bathroomvanitiesoutlet.com/products/090-s60s-car-snk,301,HIGH,exact slug match
/products/060-s72rcws-sfr-snk,https://www.bathroomvanitiesoutlet.com/products/060-s72rcws-sfr-snk,301,HIGH,exact slug match
/products/050-tmc24-ldl,https://www.bathroomvanitiesoutlet.com/products/050-tmc24-ldl,301,HIGH,exact slug match
/products/050-s60d-sfr-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-sfr-snk,301,HIGH,exact slug match
/products/050-s30-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s30-pbl-snk,301,HIGH,exact slug match
/products/051-s60d-bs-wz,https://www.bathroomvanitiesoutlet.com/products/051-s60d-bs-wz,301,HIGH,exact slug match
/products/060-s36rcws-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/060-s36rcws-vsl-snk,301,HIGH,exact slug match
/products/040-s72-sfr-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-sfr-snk,301,HIGH,exact slug match
/products/nearme-dallas-29-5-inch-bathroom-vanity-in-sage-cabinet-only,https://globalvaluesupply.com/products/nearme-dallas-29-5-inch-bathroom-vanity-in-sage-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/040-s72-enc-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-enc-snk,301,HIGH,exact slug match
/products/050-s84-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s84-ejp-snk,301,HIGH,exact slug match
/collections/double-bathroom-vanity/36-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?sink_count=2,301,MED,"double-sink filter; tag segment ""36-inch"" dropped"
/products/050-s72-fp-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s72-fp-vsl-snk,301,HIGH,exact slug match
/products/040-s72-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-vsl-snk,301,HIGH,exact slug match
/products/050-s48-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s48-pbl-snk,301,HIGH,exact slug match
/products/050-s60d-fp-ejp-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-ejp-snk,301,HIGH,exact slug match
/products/050-s60s-fp-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-fp-pbl-snk,301,HIGH,exact slug match
/products/060-s36rcws-wz-snk,https://www.bathroomvanitiesoutlet.com/products/060-s36rcws-wz-snk,301,HIGH,exact slug match
/products/080-825-s22-af,https://www.bathroomvanitiesoutlet.com/products/080-825-s22-af,301,HIGH,exact slug match
/products/050-s60s-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60s-vsl-snk,301,HIGH,exact slug match
/products/410-s30-af,https://www.bathroomvanitiesoutlet.com/products/410-s30-af,301,HIGH,exact slug match
/pages/appointment-scheduler,https://www.bathroomvanitiesoutlet.com/pages/contact-us,301,HIGH,direct page equivalent
/products/csp-s4016-wg,https://www.bathroomvanitiesoutlet.com/products/csp-s4016-wg,301,HIGH,exact slug match
/products/050-s36-vsl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s36-vsl-snk,301,HIGH,exact slug match
/products/danze-widespread-bathroom-faucet-from-the-eastham-collection,https://globalvaluesupply.com/products/danze-widespread-bathroom-faucet-from-the-eastham-collection,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/050-t30-ejp,https://www.bathroomvanitiesoutlet.com/products/050-t30-ejp,301,HIGH,exact slug match
/products/050-s60d-fp-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-pbl-snk,301,HIGH,exact slug match
/products/050-s30-ldl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s30-ldl-snk,301,HIGH,exact slug match
/pages/about-us,https://www.bathroomvanitiesoutlet.com/pages/about-us,301,HIGH,direct page equivalent
/products/050-s30-enc-snk,https://www.bathroomvanitiesoutlet.com/products/050-s30-enc-snk,301,HIGH,exact slug match
